initial,algorithm,heuristic,bound,final,score,explored,time
716234912234689345589175678421124263359637415678589879623123143475487526819596789,hill_climbing,,,716534912234689345589712678921124263354657815678389479623123134475478526819596789,-13,196,0.2621869999999831
128512125573349743469678869712123124435458569869679378134782213256934456789516789,hill_climbing,,,128912125573345746469678839617123124235458569849679378134792613956834452782516789,-9,211,0.28333200000000147
615234128234617359789895674253123213697456647148897589314518123526924745789637689,hill_climbing,,,615234128234617359789895674253123263697456147418897589374518123526924745189637689,-15,104,0.1372310000000141
123123125456594638789678794125632124346145367798789859532134412941567356678928789,hill_climbing,,,123123125456594678789678943825631124346245567791789839632134412941587356578962789,-13,303,0.3943089999999927
823134235645587416179926789134512128569346453728789679192127134534456527678893896,hill_climbing,,,823134239645587416179962785134512328569346451287789679152127134394456567678893892,-16,210,0.2837379999999996
136512192572346367849879458235412231176356465489789789127124136345567782869839954,hill_climbing,,,134518162572346397869279458235412231716356469489789785127124136345567782869839954,-13,148,0.19859400000001415
281124124345635359769789678124123234567465157893789689147123514235456783689897296,hill_climbing,,,278124124341635359569789678124523234567461157893789689147123514235456786689897293,-19,112,0.15185800000000427
237412124451357536689869978123241123945573546687896789123132215648456367579789894,hill_climbing,,,237612124451357596689849378123246123945573546687891789123132415846456367579789892,-16,100,0.1372649999999851
162213324354468516789957798135261283427359456896478179534182125678345463291679789,hill_climbing,,,162253324354468516789917798135296283427351456896478179534182125678345463291679789,-15,91,0.12071299999999496
235124341641536295789789786829123135314456467567879829137235123458467645296891978,hill_climbing,,,235124781641536295789789346829123435314456267567879819136235123478467945592891678,-10,253,0.33537599999999657
123231123956456648784789579126752341345346956789891872125172312673634456849589798,hill_climbing,,,123231123956456684784789579126852347345346951789197862125172912673634456849589738,-18,158,0.2115880000000061
123123318456459456789678729312136234576547567894928918185247132234861457679593869,hill_climbing,,,123123318456459456789678729712836234536547567894912918185247132234861457679395869,-21,123,0.16369100000000003
124124123365573567789689489142123321356467457789589896213231915456465234879789867,hill_climbing,,,125824123364571567789639489192123326356467457748589891213236918456415234879789567,-14,175,0.2400000000000091
134172146567345592892869738314234128567567347829189569412124152839536364567987789,hill_climbing,,,134182146567345592892769738314234128567567347829189569612124152938576364547983789,-15,104,0.13963799999999083
129123134476485675385679928813129623245745547679368819142213782365456345789789169,hill_climbing,,,126123134479485675583679928318127423245945567679368819142213782365456345789789169,-15,112,0.1519049999999993
123145124547637569689829738841123124235456563679789789324124182567365354981789796,hill_climbing,,,123145124745837569689629738891123324235456561674789789324124152567365384918789796,-19,137,0.18763100000001032
123157382456234145789968679263156172457748349891239856124325123356678456789491789,hill_climbing,,,123197832456234145789568679263156192457738348891249756125325123346678456789491789,-17,123,0.16845999999998185
134427312562315745798689689234162145581357267679894893145234125673756346928891978,hill_climbing,,,134427312562315745798689689234162145581357267679894893145234129678756346923891578,-14,58,0.07707700000000273
129812612356546349478379785312123234457457956698869781172142235345356647869978819,hill_climbing,,,129812512356546349478379786912123234457457956638869781172194235345356687869278419,-14,117,0.16107499999998254
694123283123456415578789967153413123467926456829785789123123172546845368789679495,hill_climbing,,,694123283123456415578789967152413123467296456839785789123128174546345368789679592,-10,148,0.19190100000000143
134263851567874234892591679237214341456537256819689789561129217348734935279568684,hill_climbing,,,134263851567874234892591679237214341456537256819689789651129217348734935279568684,-14,50,0.06306500000002302
231124162567657734849389589123612132467345457598789689612325125345647368978189479,hill_climbing,,,231124162567637734849589589123812137467345452598769689912345125345617368678289479,-21,130,0.1787209999999959
192153324345246657678897819624134123157852456839679789123142153485378647679596982,hill_climbing,,,192153364345246257678897819624134123751859456839672789123162158485378647679495932,-14,179,0.23543599999999287
283614123456523945179789867123123283459678146678945579123124123674563495895978678,hill_climbing,,,283416123456523945179789867123123386459678142678945579123194123647562495895378678,-11,123,0.16861000000000104
123157198476234245895689673123231371956564456478789892314132481567456236892789759,hill_climbing,,,123175128476234945895689673123234371956561456478789892314132781567456234892789659,-15,136,0.18189900000001558
394152612526346345178789879124213215365467967978589384123342712458561453679789689,hill_climbing,,,394152817516346345278789629126213915345467267978589384123346712458521459679789683,-15,188,0.25020500000002244
123632134456485567789719829128512472354679315769348689316123134425457682789689759,hill_climbing,,,129836134456425567783719829128512472374679315569348689614123234325457681789689759,-11,212,0.28154200000000174
512245129743678356896391784912137132456284457378569869134123152527456634689789789,hill_climbing,,,612245129743678356895391784912837162456214357378569849134123182527456634689789759,-13,142,0.18785199999999236
126123123547456495839789678134126234567384578289957619345123145167546632982798789,hill_climbing,,,126173123347456495859289678134125234567384867289967519345123145967546632182798789,-12,212,0.2812759999999912
132182653754345491689679278123164213456357945789829867251152123637937458849486679,hill_climbing,,,132182564574345391689679278123164983456357245789829167254192123617537458839486679,-14,265,0.3424219999999991
126823237357417456489569189123123153465567674789849928129583713345164254678729689,hill_climbing,,,126328237357471456489569189123123154465567678789849923129283513345164274678759689,-17,186,0.24336999999999875
123142713546935625879768894193128213245345456687679879158612235234349647679578891,hill_climbing,,,125192613846435725379768894193128512745345486682679379158912235234346647679578891,-11,223,0.3032359999999983
123192421574346356689578789245231915673456236891789784123814347574325528896679169,hill_climbing,,,123192428754346356689578719245231915671456236893789784163814347574325582892679169,-13,130,0.17507100000000264
314136245256425137789897689128123324395456516467879879213215152745647934689839678,hill_climbing,,,314137245256465137789892689125123384398456516467879279713245152245617934689839678,-18,143,0.19688800000000128
123951162596324437748678589239123718465457234781896596123235123456768456789149789,hill_climbing,,,143951162596324437728678589235123918469457234781896576123235193456768452789149786,-11,142,0.18969699999999534
273134123561865574849792698134123251285456346967789879123234125456568634789197789,hill_climbing,,,273134128561865574849792693134123851287456346965789279123234125456768436789591789,-16,178,0.23863399999999046
134152142265734359978896687123312325456459178789867496812237923354458416796691785,hill_climbing,,,134162182265734359978895647123812365456459278789367491812237923354458416796691785,-12,154,0.20447899999999208
123723125745145638689689749123263321678548457459719689456312216278456384391789579,hill_climbing,,,123273125745145638689689749123263721678548453549719689456312286278456314391789579,-15,109,0.14669799999998645
192456412738237356546189789123136239456527456789849718129612134345354678867789592,hill_climbing,,,172456812938217356546389749123136237456527456789849918124612134395354678867789592,-15,142,0.19171600000001376
134162412256547863789389759312342215457156674896879389123137129567245734849689568,hill_climbing,,,134162412256947863789583759312341245457256671896879389123137126567245934849689578,-11,150,0.20297899999999913
145231192632467734789859568123924123567135456489687789345129127627435346819678598,hill_climbing,,,145231172632467934789859568123924123567135456489687789345192127627435846819678395,-13,104,0.1370239999999967
274124531516365264389789789123145231456263475789789698613128123459345467782679895,hill_climbing,,,274521361516364254389789789123145238456293475789786691613128123459345467782679895,-12,144,0.19217599999998924
145162145236853673798479289621123123374456498589978657123216135945537674678498892,hill_climbing,,,194162145236853673758479289627123123314456498589987657123294135945637672678518894,-15,229,0.30641800000000785
162831124534249567789567389324132172576578345819469689127213136365468574894759892,hill_climbing,,,152381124634294567789567389324136172516578345879429689127253136365468574894719892,-15,151,0.20515199999999822
152234192346578356789196784132231256845457378679689491315192273627345456849687819,hill_climbing,,,152234194346578356789196782138239246245451378679687591365192273127345456849687819,-16,158,0.21355699999998023
126124935394357647857896812234129172671453345895768689123612124456384678897579539,hill_climbing,,,126142935384357617957896842234129172671453345895768689123612124456384678897579539,-17,92,0.1213860000000011
182163234374574567569829819123345621657612347894789859146971234237234165895586789,hill_climbing,,,172163234384574567569829819123345671657612342894789859146971234237234165895586789,-10,64,0.08337099999999964
182123912459456374673789586127231324468465561359978789123235152945716346678489879,hill_climbing,,,182123916459456374673789582127295324468463561539178789123235152945716346678489879,-17,128,0.17387899999999945
234491215156235346789678789913245127467638634285791589124123812538467345679859679,hill_climbing,,,234971215156235346789648789913245127467618634285793589124123812538467345679859679,-17,67,0.09175400000000877
123192167456376542789485839513237158624451367798689294237142213456356456189798789,hill_climbing,,,123192167456378542789465839513237158924451367768689294237182263456356451189794789,-14,144,0.18713900000000194
132123123475456456869789789123127243546345819978689567134812124527345567689679389,hill_climbing,,,152123723473456456869789189123821245546347891978569367734918124521345567689672389,-10,350,0.4634360000000015
324123812156567345879489697123534125495627378678198649172125456346346927859879831,hill_climbing,,,384123712156567345279489698123534125495617378678298469172129456346345927859876831,-17,219,0.292428000000001
612234132734567458589819679123123236458456417679879859123618124456237639789459785,hill_climbing,,,612234138934567452587819679123123236458456417679879859123618124456237695789459783,-18,94,0.12800300000000675
345123612697476345182589789134234146576567325289189789123174123467256564589893879,hill_climbing,,,345123612697478345182659789134234146576567235289189789123174823467356561589892479,-14,186,0.2421860000000038
315412812426367345789859679124137123568452465739689879192123135345456682678789947,hill_climbing,,,356812812421367345789549679128173423564452765739689819192128135345456687678739924,-11,280,0.3768940000000214
812152134356647692794389785134235126627146359895789784124912253567435671389678849,hill_climbing,,,812156134356347692794289785134235127627146359895789486124912253567435671389678849,-17,128,0.17182400000001508
154123213836457945729896687145239163237456485689781729231324132457518456869679789,hill_climbing,,,154123273386457945729896681145239163237456458689781729236724132457518456819639789,-13,148,0.19554800000000228
174312123253456946689798758293123145485457326671986789123412821458356734967789569,hill_climbing,,,174832123253456946689791758293123145481457236675689789123412827458356134967789569,-16,136,0.18702400000000807
123321134564456567978987289247342124568561536139789789871152914623346523459789678,hill_climbing,,,123821134564456567978937289247345126568261538319789749681152914723346523459789678,-14,188,0.2500660000000039
123123183945745562768689749234412215568367346971859789634123137587458245912679689,hill_climbing,,,123123183945745562768689749234412251568357346971869789634123137587458245912679689,-23,67,0.0866969999999867
184712346256435178793689295124249134567536652938817879123581234746234671589679589,hill_climbing,,,184712346256435178793689295124243134567596682938817579123851234647234671589679589,-18,94,0.1277430000000095
125126128673748934894953567245123153637465467891789982134124712256375356978698849,hill_climbing,,,125126128673748934894953567245123183697465467831789925134128712956375356278694849,-16,100,0.13869700000000762
123345418457167972689829356132123234564569567978847891247152184135347235689968679,hill_climbing,,,123345718457267942689819356134123234562569567978487891247192184815347235639658679,-15,228,0.30488099999999463
713819234245234578689756619123162813567547245849893697132135152456672463987894789,hill_climbing,,,713819234245234578689756619124162813567947245839853697192135152458672463367894789,-16,119,0.15870000000001028
123917125485234367769568849321124123458356465679789789134293231256145456789768879,hill_climbing,,,123917125485234367769568849318124123452356467679789985134296231256145856789738479,-17,143,0.19554099999999153
192312234345467159678589768182413237345762516679859489341127346752345571689689829,hill_climbing,,,192512234345467159678389768152413237348762516679859489741127346253345571689689829,-16,113,0.1513750000000016
253134623416658457789972189456123124732456395189789867123145412674697365895823789,hill_climbing,,,253134623416698457789572189456123124732456398189789567123145612674697385895823749,-14,124,0.16343099999997435
124123871567674293389859456213231523475568467689749918182123129349456753567879684,hill_climbing,,,124123871567674293389859456713248523425561467689739918198123124342456759567879683,-10,187,0.2512310000000184
123134143457567625869289879123491723945238415678657689183126245456375637792489189,hill_climbing,,,123134146457567825869289379123691723945238415678457689381126245456375637792489189,-11,139,0.1809599999999989
245312123967574456831869879513145243462637176789289895162134145435592637789678982,hill_climbing,,,245412123967573456831869879513145246462637571789289893162134145435592637789678982,-17,113,0.15118400000000065
163123157452645234789789689123178241467345356895269978213295413456631562879784789,hill_climbing,,,143123157652645234789789689123178294467345356895269178273295413456631562819784789,-9,103,0.13819100000000617
243134195517567234869829678127123123345457645689689897134125235256683674879497891,hill_climbing,,,243134159517567234869829678127123126345457345689689897134725235256618674879394891,-18,143,0.19199600000001737
124198136385623457679457892231123152745465468689789937895213234134864568267579917,hill_climbing,,,124198136385623457679457892231123182745465469689789357598213234134864568267579971,-16,136,0.18230199999999286
127134623456562457893798891123281354945453167678679928352124134148356672976789895,hill_climbing,,,127134623456568457893792891123281359945453267678679418352124134718356672964789895,-10,178,0.23406499999998687
124125237356374461978869859124134234756567516839298789137123921568546354924789678,hill_climbing,,,124185237956374461378269859124134234753567516869298789137123941568846352942759678,-11,158,0.21444499999998357
123561234675234956894789178132913123569472458847685679123184712456357356789926849,hill_climbing,,,123561234675234956894789178182913123569472458347685679123148712456357356789926849,-12,79,0.1007139999999822
213234124568517356794896789213235512467496348895178769123613182945457453678289679,hill_climbing,,,283234124561567356794891789513235812467196345892478769923613152145457438678289679,-13,166,0.2320680000000266
123219134457845567689637829231123125458546876697789493124652345563371267789489981,hill_climbing,,,123298134457145567689637829238123125451546876697789493124652345563371967789489281,-15,128,0.16534500000000207
123246192456583645879791738124192413567345256983678789243152132675346856819789749,hill_climbing,,,123267192456583645879491738134192413567345256982678789293152134671346856845789729,-8,195,0.259695000000022
245142193617356467389789258163812134524456562789739789123123812485976346679458795,hill_climbing,,,245142973317356461689789258156819134324456562789732789123123812485967346679458795,-16,227,0.2995420000000024
312179132456284546879563789364125214571346569829978387694823127135456346782719895,hill_climbing,,,312197132456284746879563589364125214571346569829978387694823127135456346782719895,-18,82,0.10730100000000675
251132712874546356639798894123124193485937456679568278318134124257567356649829879,hill_climbing,,,251193712874246356639758894123124193485937456679568278318134124257567356469829879,-16,147,0.1944560000000024
152192367346734145789856829912231134543467256678589789134324172852156358679789649,hill_climbing,,,152192367346734145789856829912231134543467956678589782134384172258156358679729649,-19,104,0.13874300000000517
123128415745345236689679798612236143345178567789945289167234512238651346954879879,hill_climbing,,,123128458745345236689679791612256143345478567789913289167234512238951346954876879,-16,147,0.19315700000001357
182152145345346683679798279123123186594745235786689479341123235567845641289679789,hill_climbing,,,812192145345346687679758329123153168594247235786689479341123235567845614289679789,-9,166,0.2321369999999945
162123231947457456835689897213125293456768456789493718134124123756735456892689798,hill_climbing,,,162123237947457456853689891213125243456748956789396718134124823726935456895687791,-13,192,0.26076100000000224
238124231145539845679678697345123153781456247692789689162512314459634526378789789,hill_climbing,,,238124231145597845679638697345123157781456243296789689162512314459634526378789789,-18,113,0.15154200000000628
123123245457485637689769981162132213354459845789678679138123123456546586792789794,hill_climbing,,,123123245457485697689769381182132263356459845749678179938123123456546587712789496,-14,148,0.2022359999999992
124124235356578164789639789183123621492468374567975589123213153875456462469789789,hill_climbing,,,124124235356578164789639789983123621412468374567975589123213153875456462469789789,-14,36,0.04636500000000865
213234189468158234795679567142127134356534725879689689123651394564234567789789281,hill_climbing,,,613234198478158234295679567142127134856534725379689689123961374564234569789785281,-13,180,0.24163100000001236
124913412563654356789728789132512263678364458954789917312349124476256536895178789,hill_climbing,,,124913412563624356789758789134512273678364458952789961312349124476256586895178739,-14,117,0.16078100000001427
423213162567549345819768789213234123457195576896678894467125814358347267192689395,hill_climbing,,,423213162567849345819567789613234123457195576892678894467125814358347267291689395,-17,128,0.16758400000000506
138371125426258467795694389235613192164452345789897678123523123467467475859891869,hill_climbing,,,138371125496258467725694389235713192614452345789896678123523123467167485859894769,-14,136,0.18141399999998953
142234142658576356397981978196146512234537436578289789125312623346456478789879951,hill_climbing,,,147234192258576356693981478169146514234537236578289789125812623346456478789379951,-16,179,0.24242899999998713
123136823745452451689789679193123125465465678782789394182542145367367637549189289,hill_climbing,,,123136723745452481689789659193123125425468678786759394182542145367367637549189289,-16,98,0.1325649999999996
315213284672456361894789795812126145346345236759789789263412123145356495789789678,hill_climbing,,,315213284672456361894789795812625145346341236759789789263812123145356495789479678,-20,92,0.1272040000000061
123123136574456945689798872126123283345456495789798671256213123718864456493579798,hill_climbing,,,123923137574456945689718862126123283345486495789795671456263128738814456291579793,-12,188,0.25068600000000174
142345123567162456839789789123351813465724246789689759127123394534476256689589781,hill_climbing,,,142345123567862457839719689123354815465721246789689739125123394934476256687589781,-12,136,0.18685899999999833
123216123465349567789578849152312729934456135678789684123345234456962517798178689,hill_climbing,,,623819123415342567789576849152312794934456135678789682123345534456961271798278689,-17,252,0.33168799999998555
129831213456245596378796748134246123562378465879519789236243317458561245179978869,hill_climbing,,,129831413456245596378796728134246123567378465829159789231293617458561245679478839,-14,130,0.1796459999999911
123123132489456457567987698315124916467536423829789578123219234457456756689783981,hill_climbing,,,123123139948456457567978628215124916467536423839789578123291234457456856689783971,-17,156,0.21426600000000917
234136123567472475891859698235163356468245712197789894125123561769456283348789479,hill_climbing,,,234136123567472485891859697237163356468245712195789894125123861789456253346789479,-15,99,0.13489300000000526
561134123234596675789728894123241812475357435968896679421124534356567621789983789,hill_climbing,,,561134123234596675789728894123246812475357435968891679241124534356567691789983782,-21,68,0.09233299999999645
134914213256356945789278678812162123436578497759439658146253231237148459598679678,hill_climbing,,,134914273256356945789278618812162123436578496759439758168253231237841459594679678,-12,141,0.1905190000000232
123124123465568567789739849134123124567546395892789867712194213436567954859283678,hill_climbing,,,123124123495568567786739849134423124567516395892789876712194253438567914659382678,-9,165,0.2198009999999897
124234124675516386893978795213123971465579245789684638213712834568345516497869279,hill_climbing,,,124234125675596386893178794213123971465579245789684638243712834568345516197869279,-19,88,0.11822000000000799
182126135456345762793789849324123251561567493789894786123238132749164456568579789,hill_climbing,,,182126135456345729793789864324123256561567943789894781123238132947614456568579789,-16,204,0.27191299999998364
354134231678526457192798689124172129356953364789468587941162125526345367378789894,hill_climbing,,,354134237678526451192798689124152129356973384789468567931162125546347367278589894,-18,164,0.22112100000001078
243185134768234526591679798612214314354678256789359879124132351567548467839679289,hill_climbing,,,243185134768234596591679728612254913354678256789319874124142351567538467839679289,-17,153,0.2053459999999916
142821712357435346896967598723123345415456728698879691923134124456578657178962839,hill_climbing,,,162829712357415346894367598723123345415456768698879291923134124456578637178962859,-12,112,0.15324900000001662
134137129627568345895942687216134236345567714798829859127624182458573395369891467,hill_climbing,,,134137129627568345895942687286134236345267714791859859127324182458576395369891467,-13,80,0.10868199999998751
125812612863456345749397789123132126675456349489789587127243123354596456689781798,hill_climbing,,,135812612862456345749397789123132826576456349489789517127943128354526456689781793,-12,160,0.21049200000001633
123152612467378345589469789413734512562581734789629698241132374385475568679689219,hill_climbing,,,123152612467378345589469789413734812562581734789629695248132374315475568679689129,-13,116,0.1487989999999968
123123612456457394789968578354162126678347875219859439914241813235563425678789679,hill_climbing,,,823123912456957364719468578354162126678347845129859739914243813235561495678789672,-17,164,0.22336599999999862
712234521356567674849819893231142831457365924689798567914312157283475342567896689,hill_climbing,,,712234521356567674849819893236142831457385924189796567914612157283475342567893689,-14,88,0.11664400000000796
614213245237467617589589389162325123345748945789196678123123215485458678697679439,hill_climbing,,,716513241234467657589289389162345123345768945789192678123123415498458678657679239,-13,223,0.30248000000000275
235613231678245945914789678124712125567364346839589789123231154458467267679895839,hill_climbing,,,235613231678245495941789678124612123567374546839589789123235154458467967679891832,-16,130,0.1771060000000091
123124591456657346798839782289123314345567285167489679713243152425516364689978789,hill_climbing,,,123164591456257346798839782259123814341567235867489679713246152425591364689378789,-14,203,0.2700760000000173
213123186467458372859679459235135129617964345894728687423213134591475265678698789,hill_climbing,,,213123168467458372859679459235135129617964345894728687423293134591475265678618789,-24,79,0.10153999999999996
234152123851347465679689789124341139673567724598829568192234251364516678578978394,hill_climbing,,,234152123851347465679689789124341137678567924593829568162234451394516678578978392,-14,89,0.12118200000000456
123912234547835567689467819263513173451246245789789689123173512456456746789892938,hill_climbing,,,126982234547135567389467891273513143451246275689789689123173518456426746789895932,-15,260,0.3372880000000009
612154128345932347789678695139234172526561435748789689912128124453394567678576389,hill_climbing,,,612145128345932347789678695138234712596561435724789689912827124453394567678516389,-7,186,0.2487950000000012
123124234456956516879738789341123129256465357789789648129156123456372456738894798,hill_climbing,,,623124234458956516179738789341123129256465357789789648192156123456372456738894798,-15,72,0.09783200000001102
137123382456465564982789179234142612675567345819893789274523861395471423681689579,hill_climbing,,,137123384456465562928789179234132612675567345819894789274523861395471423681689579,-16,88,0.11563099999997917
123139123475425567689678489132162125456345346789879798123123426678456153945789978,hill_climbing,,,123192123475435567689678489132162125456348346789579798123123456678456931945789278,-15,164,0.21963299999998753
132128135645356462879749789523321172841456345679789698134123612567564578829789943,hill_climbing,,,162128135745396864839745729523312172841456345679789698134123612567564578829789943,-16,136,0.1878020000000049
812213124345567386679894975913416231426283456758579789124913213637425485589678697,hill_climbing,,,812243124345567387679891965913416231456238456728579789124913813637425475589678692,-12,137,0.18518000000000256
123185136569246475748739829126123182345456534798789679123124314746563256895978789,hill_climbing,,,123185136569246475748739829186123592345456834792789671123124314746569256895378789,-17,136,0.18117300000000114
192312345348475716567689892631213152924456367758897489245152713617346428389789569,hill_climbing,,,192712345348435716567689892631273152924456367758891489245162713617345428389789569,-13,76,0.1023309999999924
129324123345657567678189498142683724356125568789479913215124182346357456789869379,hill_climbing,,,129354123345617567678289498172536724356128568489479913815124132346357456729869879,-16,165,0.23073099999999158
123314124678567965495892738237235123546716456819498789129234123534156457678789869,hill_climbing,,,123314125678567964495892738237235123546791456819648789129234127734156458658789369,-10,220,0.2907640000000242
512421124367356356894789789125134192436567734789892568283512142415374835697896679,hill_climbing,,,912421124367356356854789789125134967436567234789892518273612142415374835698895679,-12,151,0.20304399999997713
123364139459715572678289864245751812367234634189689759134612125956578436278349789,hill_climbing,,,123364139459715572678289864245751612167234834389689759134612125956578346278349789,-18,84,0.11257900000001086
123182134456456568789397279384123123675956745219784986153129234467346671982578895,hill_climbing,,,123182134456456568789397279354123123678956745219784986193126234467349675582578891,-17,109,0.14655700000000138
123912712457364456869578839213134134845758256679926978124371235359245671678689489,hill_climbing,,,326912712457364456819578839283134134145758256679926978124371235359245671678689489,-20,72,0.09776999999999703
123234182546516346789789759123123923674457456589896781914512176235346823678789459,hill_climbing,,,127234182546596346389781759123123923764457456589896781914512167235346823678789459,-16,89,0.12157099999998877
243142142157356536869789789612527134345348627789961589125129381734453945689678267,hill_climbing,,,243142142957356536861789789612527134345348627789961589125129341734453895689678267,-17,107,0.13879699999998252
123521234465346167789789589123123123495456567678789984241123781657564356398789942,hill_climbing,,,123251234485346167769789589923127123415436567678589984246123871857564356391789942,-11,202,0.2746450000000209
314214123567356586892789497172125123453634458689789769126134823537529456849678179,hill_climbing,,,324514123567326586891789947172125123453634458689789769126134825537592416849678379,-11,171,0.2296790000000044
123124152475356348869789679924123165156495237738678489154125213367648456829379789,hill_climbing,,,123124592475356348869789671924123165156495237738678489142125213367678456859349789,-16,147,0.19843700000001263
126235128384671543579489679312123254456467176789589389125612291678345453493789678,hill_climbing,,,126435128384671543579289679312523264456467175789189389125612297678345453493789618,-16,124,0.16321999999999548
123236319567457274849981856381712235245345167679869894163148123245235946789679758,hill_climbing,,,123236719567457284849981356381712235245345167679869894163148123245235946789679758,-16,60,0.0797149999999931
392152123456367467178489589124135321356647457789892869123724145485583726679619893,hill_climbing,,,319152723456367461278489589124135625356647417789892839123724145495583762678619893,-13,180,0.24583099999998126
312135236456264781789789495182172512453346934679589678172512314345647567689389289,hill_climbing,,,412135236956264781783789495132172512458346934679589678172512324345637567689489189,-12,118,0.1605380000000025
134124982572567134869893567245124512316578367789396894512761123673283546948459789,hill_climbing,,,134124928572567134869893567245134712316578364789692895412761123673283546958459789,-17,144,0.1964749999999924
124512314356368578789749629841234129356516374792789658124167231563234564789895789,hill_climbing,,,124512314356368578789749269891234127356516394742789658124157236563234541789896789,-14,151,0.20721399999999335
123234157456175263789689489912134248376675561458892379124213812395456354687897679,hill_climbing,,,123234157456175263789689489612135248379674561458892379124713812895456354637892679,-18,94,0.1275100000000009
125134243673672915849895678982214126345356384167789597123163123457457564869289789,hill_climbing,,,125134243674672915839895678982214127345356384167789596123163123458457465769289789,-20,114,0.1522510000000068
123243713458567286697189945172123812564465345389789769123125123745934678869678459,hill_climbing,,,123243513458567286697189947174126812562435345389789769123125123745934678869678459,-14,88,0.11616399999999771
124651234358234561697789789234127135167345267859689894314126125567584367829793489,hill_climbing,,,129651234358234561647789789234127135167345647859689892374126125562584367819793489,-13,141,0.1882889999999975
234123712675586435891479689816173912239542345547689678124234165568561347739798829,hill_climbing,,,234123712671586435895479689816153912239742345547689678124234165568561347379798829,-14,100,0.13010600000001205
538123127267465435941789689123195613945243425678678789193123382245458579678679146,hill_climbing,,,834123127267465435951789689123195213945243465678678789193123386245487579678659142,-18,207,0.2716920000000016
182235245346476361795819798412123145536947867789568932917214213345537645628896789,hill_climbing,,,182235245346476361795819798412123145536947867789568932917614213345527645628893789,-13,54,0.07316099999999892
274123195568456342139879678812712516934356234567894789523162234469473156718589789,hill_climbing,,,274123195568456342139879678812712513934356264567894789523162234469473156718589789,-15,46,0.058760000000006585
134146241756235356829798789123234193456157546789689287213213235845456467796879819,hill_climbing,,,134168241756235356829794789123234193456957586789681427263813235841456467795279819,-19,200,0.2730930000000171
123125213456469475897738689413123514567456286289789739513123128824495346679678795,hill_climbing,,,123125273456469415897738689413123514567456826289789739913123128824475356675698794,-17,166,0.21844099999998434
234217316157384247869569859512135123346678456879942789314913247562274536789568819,hill_climbing,,,234817615657324347819569829812135123346278456579946789324913247561274596789568831,-11,244,0.32850899999999683
124812132573394456689756789123123172485456456796789893125234612678516345934987879,hill_climbing,,,124812132576394456389756789823123172415456356796789894125234612678576348934981579,-20,124,0.1673889999999858
512134623934567147687289589231815245458243678697679319126123123345465456789789879,hill_climbing,,,812134623934567741657289589231815245458243678697679319126123128345465456789789973,-19,89,0.1210399999999936
241123129356694356789578478197456123234712546568389789123153173678246458594789692,hill_climbing,,,241123129356694356789578478187456123234719546569382789123253167678146458495789392,-18,158,0.21266199999999458
123627125459348367678159849125245231367678546489319789142134162367596348589728579,hill_climbing,,,123827124459341367678659859125245231367678546489319789142134162367526948589798573,-16,105,0.14732899999998494
125713124349426536678895789184129273563358456729647891134123716562475893789689452,hill_climbing,,,125713124349456536678892789184129273563358456729647891134123716562475893789689542,-17,82,0.10411100000001738
153192134746835529892674678134623123625578674789941895235157218647234345819698679,hill_climbing,,,153192134746835592892674678134723123625518674789946895235153287617284345849697619,-12,209,0.28606099999998946
134239283657456614829178579123123253457657148689849679236812512574934346891567789,hill_climbing,,,134239263657456814829178579123123253457657148689849679236812512571934346894567789,-18,55,0.07250999999999408
125356123637478495894921687142163456356257718789849932134293721567416345289785689,hill_climbing,,,125346127637578495894921683142163456356257718789849932134293271567416345289785689,-14,104,0.136525000000006
123234541456576367879189892217912134349354567568678289513283312496456468728719795,hill_climbing,,,123234541456571367879689892217912134349354567568678289513283712496156468728749395,-17,84,0.11036799999999403
123234193659561452874789678214123512563846347789795689123125821475768463869439795,hill_climbing,,,123234193859561452647789678284123512561846347739795689123125821475768463869439795,-15,104,0.13942800000000943
261123136574456785893879942192412234456395651738768789123154123648367457579892896,hill_climbing,,,264123136571456782893879945192612234456395615738748789123154623648267457579893891,-14,158,0.212143999999995
124123169573845423689697578354123132718456456269789789128152234356394867749678519,hill_climbing,,,124123198573845623689697574354123172718456456269789389128952234356314867749678519,-12,170,0.22612399999999866
123831213458256456679794897712345162456671347893892859126123123489645456537789798,hill_climbing,,,123831613458256457679794892712345162356612347894897859126123823489645456537789791,-15,149,0.20225399999998217
123234139567518456894796278345614213627235764819789859129125124438368567567479389,hill_climbing,,,124234139567581456893796278345614213617235765829789849128127124439368567567459389,-15,137,0.1883399999999824
712123123346568465589794789135132213467845745289769689134615312567423485829789697,hill_climbing,,,712123123349568465586794789135137243467845175289269689134615812567423495829789637,-12,129,0.17665700000000584
145126123678374845329859769213129256456365741789784839431123619567456432298789578,hill_climbing,,,145126123678374845329859769213129256456365741789784839531123614867456932294789578,-15,112,0.14442999999999984
348234123256165467791789589123192138456436456978857792123123124745467395689589786,hill_climbing,,,348235123256164467791789589123196138456432456978857792123123196745467325689589784,-17,124,0.16210899999998674
132193123546456456789782798134237132567568874892419596263259134145346689789178527,hill_climbing,,,142193823536456456789782791134237162567568374892419598263259137145346689789178245,-12,162,0.22484000000000037
123234231457167645689859789134241312567358456829679798123132174495485532678679689,hill_climbing,,,123234237457167645689859189234941812567358456819672793123132174495485532678679689,-20,157,0.21131900000000314
